pickup_zip,dropoff_zip,distance_miles
78363,70776,453.8
70776,78363,453.8
78363,8846,1609.4
8846,78363,1609.4
78363,64441,916.6
64441,78363,916.6
78363,13687,1732.9
13687,78363,1732.9
78363,50173,1043.4
50173,78363,1043.4
78363,97396,1866.7
97396,78363,1866.7
78363,15690,1385.0
15690,78363,1385.0
78363,98057,1908.4
98057,78363,1908.4
78363,87753,714.7
87753,78363,714.7
78363,84013,1203.1
84013,78363,1203.1
78363,95237,1537.6
95237,78363,1537.6
78363,63010,872.0
63010,78363,872.0
78363,8628,1584.7
8628,78363,1584.7
78363,62692,952.6
62692,78363,952.6
78363,70003,496.1
70003,78363,496.1
78363,33185,1082.6
33185,78363,1082.6
78363,99040,1780.5
99040,78363,1780.5
78363,53202,1212.3
53202,78363,1212.3
78363,71675,552.0
71675,78363,552.0
78363,73945,676.6
73945,78363,676.6
78363,38326,771.3
38326,78363,771.3
78363,95608,1558.8
95608,78363,1558.8
78363,43788,1274.1
43788,78363,1274.1
78363,5667,1827.6
5667,78363,1827.6
78363,99036,1737.9
99036,78363,1737.9
78363,36322,776.8
36322,78363,776.8
78363,45336,1185.8
45336,78363,1185.8
78363,54470,1302.7
54470,78363,1302.7
78363,71658,551.8
71658,78363,551.8
78363,5048,1801.9
5048,78363,1801.9
78363,30663,949.2
30663,78363,949.2
78363,13163,1643.2
13163,78363,1643.2
78363,70049,477.4
70049,78363,477.4
78363,38079,790.0
38079,78363,790.0
78363,93723,1442.3
93723,78363,1442.3
78363,60510,1130.3
60510,78363,1130.3
78363,52583,959.3
52583,78363,959.3
78363,20204,1437.2
20204,78363,1437.2
78363,14861,1563.7
14861,78363,1563.7
78363,44089,1302.6
44089,78363,1302.6
78363,85709,852.2
85709,78363,852.2
78363,32612,954.1
32612,78363,954.1
78363,32438,781.9
32438,78363,781.9
78363,16686,1442.5
16686,78363,1442.5
78363,57551,1106.5
57551,78363,1106.5
78363,65755,713.8
65755,78363,713.8
78363,99721,3561.9
99721,78363,3561.9
78363,89002,1164.8
89002,78363,1164.8
78363,21133,1462.5
21133,78363,1462.5
78363,70639,358.9
70639,78363,358.9
78363,78074,181.6
78074,78363,181.6
78363,95307,1512.5
95307,78363,1512.5
78363,24211,1126.1
24211,78363,1126.1
78363,5405,1801.0
5405,78363,1801.0
78363,3054,1818.4
3054,78363,1818.4
78363,20722,1441.9
20722,78363,1441.9
78363,11769,1679.1
11769,78363,1679.1
78363,94533,1584.1
94533,78363,1584.1
78363,78753,203.1
78753,78363,203.1
78363,53007,1211.6
53007,78363,1211.6
78363,68601,966.3
68601,78363,966.3
78363,8008,1594.1
8008,78363,1594.1
78363,77080,216.5
77080,78363,216.5
78363,51460,1021.1
51460,78363,1021.1
78363,75791,365.5
75791,78363,365.5
78363,54420,1255.0
54420,78363,1255.0
78363,62560,945.5
62560,78363,945.5
78363,95817,1563.2
95817,78363,1563.2
78363,17037,1469.9
17037,78363,1469.9
78363,54304,1295.3
54304,78363,1295.3
78363,48601,1349.3
48601,78363,1349.3
78363,59762,1520.4
59762,78363,1520.4
78363,37726,973.7
37726,78363,973.7
78363,46156,1093.3
46156,78363,1093.3
78363,61875,1026.6
61875,78363,1026.6
78363,90280,1288.2
90280,78363,1288.2
78363,24087,1228.0
24087,78363,1228.0
78363,38504,985.8
38504,78363,985.8
78363,41049,1111.3
41049,78363,1111.3
78363,50441,1086.5
50441,78363,1086.5
78363,71720,536.4
71720,78363,536.4
78363,71079,484.4
71079,78363,484.4
78363,68959,901.6
68959,78363,901.6
78363,55430,1241.0
55430,78363,1241.0
78363,20723,1452.2
20723,78363,1452.2
78363,23175,1420.1
23175,78363,1420.1
78363,42326,925.2
42326,78363,925.2
78363,49872,1410.8
49872,78363,1410.8
78363,62621,945.9
62621,78363,945.9
78363,37616,1073.1
37616,78363,1073.1
14150,11225,300.9
11225,14150,300.9
14150,11207,303.2
11207,14150,303.2
14150,18709,193.4
18709,14150,193.4
14150,87730,1428.6
87730,14150,1428.6
14150,23055,362.3
23055,14150,362.3
14150,5346,321.5
5346,14150,321.5
14150,45827,311.2
45827,14150,311.2
14150,68430,930.0
68430,14150,930.0
14150,97141,2204.4
97141,14150,2204.4
14150,20748,305.8
20748,14150,305.8
14150,95975,2198.3
95975,14150,2198.3
14150,78632,1378.9
78632,14150,1378.9
14150,53928,519.4
53928,14150,519.4
14150,76934,1427.8
76934,14150,1427.8
14150,38869,802.1
38869,14150,802.1
14150,13674,151.2
13674,14150,151.2
14150,61571,566.2
61571,14150,566.2
14150,60560,498.3
60560,14150,498.3
14150,84029,1755.9
84029,14150,1755.9
14150,65775,814.3
65775,14150,814.3
14150,16036,134.8
16036,14150,134.8
14150,19145,286.1
19145,14150,286.1
14150,29493,694.7
29493,14150,694.7
14150,45005,369.8
45005,14150,369.8
14150,30106,704.4
30106,14150,704.4
14150,10465,300.5
10465,14150,300.5
14150,83121,1611.5
83121,14150,1611.5
14150,41833,465.4
41833,14150,465.4
14150,38751,917.6
38751,14150,917.6
14150,18816,175.0
18816,14150,175.0
14150,16803,159.4
16803,14150,159.4
14150,76034,1212.9
76034,14150,1212.9
14150,17343,230.4
17343,14150,230.4
14150,8009,303.1
8009,14150,303.1
14150,61433,606.6
61433,14150,606.6
14150,49048,341.0
49048,14150,341.0
14150,58707,1140.6
58707,14150,1140.6
14150,19956,353.5
19956,14150,353.5
14150,37397,644.5
37397,14150,644.5
14150,66524,916.0
66524,14150,916.0
14150,7833,244.1
7833,14150,244.1
14150,96080,2238.0
96080,14150,2238.0
14150,60464,469.2
60464,14150,469.2
14150,60470,517.2
60470,14150,517.2
14150,78724,1354.9
78724,14150,1354.9
14150,32066,925.0
32066,14150,925.0
14150,74880,1061.4
74880,14150,1061.4
14150,70776,1107.4
70776,14150,1107.4
14150,8846,281.2
8846,14150,281.2
14150,64441,814.5
64441,14150,814.5
14150,13687,226.2
13687,14150,226.2
14150,50173,709.4
50173,14150,709.4
14150,97396,2199.5
97396,14150,2199.5
14150,15690,165.9
15690,14150,165.9
14150,98057,2109.2
98057,14150,2109.2
14150,87753,1472.3
87753,14150,1472.3
14150,84013,1718.1
84013,14150,1718.1
14150,95237,2225.0
95237,14150,2225.0
14150,63010,681.0
63010,14150,681.0
14150,8628,282.1
8628,14150,282.1
14150,62692,621.5
62692,14150,621.5
14150,70003,1093.9
70003,14150,1093.9
14150,33185,1193.6
33185,14150,1193.6
14150,99040,1910.3
99040,14150,1910.3
14150,53202,456.7
53202,14150,456.7
14150,71675,958.9
71675,14150,958.9
14150,73945,1256.5
73945,14150,1256.5
14150,38326,745.2
38326,14150,745.2
14150,95608,2222.0
95608,14150,2222.0
14150,43788,254.8
43788,14150,254.8
14150,5667,336.6
5667,14150,336.6
14150,99036,1878.7
99036,14150,1878.7
14150,36322,893.0
36322,14150,893.0
14150,45336,329.3
45336,14150,329.3
14150,54470,581.3
54470,14150,581.3
14150,71658,959.0
71658,14150,959.0
14150,5048,327.7
5048,14150,327.7
14150,30663,695.9
30663,14150,695.9
14150,13163,160.6
13163,14150,160.6
14150,70049,1103.1
70049,14150,1103.1
14150,38079,723.5
38079,14150,723.5
14150,93723,2201.9
93723,14150,2201.9
14150,60510,488.7
60510,14150,488.7
14150,52583,750.6
52583,14150,750.6
14150,20204,300.0
20204,14150,300.0
14150,14861,128.1
14861,14150,128.1
14150,44089,210.6
44089,14150,210.6
14150,85709,1900.3
85709,14150,1900.3
14150,32612,940.7
32612,14150,940.7
14150,32438,933.5
32438,14150,933.5
14150,16686,164.0
16686,14150,164.0
14150,57551,1151.1
57551,14150,1151.1
14150,65755,845.1
65755,14150,845.1
14150,99721,3082.5
99721,14150,3082.5
14150,89002,1971.8
89002,14150,1971.8
14150,21133,272.1
21133,14150,272.1
14150,70639,1154.5
70639,14150,1154.5
14150,78074,1421.9
78074,14150,1421.9
14150,95307,2231.2
95307,14150,2231.2
14150,24211,467.2
24211,14150,467.2
14150,5405,302.1
5405,14150,302.1
14150,3054,373.3
3054,14150,373.3
14150,20722,297.9
20722,14150,297.9
14150,11769,335.0
11769,14150,335.0
14150,94533,2265.0
94533,14150,2265.0
14150,78753,1353.0
78753,14150,1353.0
14150,53007,465.2
53007,14150,465.2
14150,68601,953.9
68601,14150,953.9
14150,8008,335.9
8008,14150,335.9
14150,77080,1294.1
77080,14150,1294.1
14150,51460,852.4
51460,14150,852.4
14150,75791,1160.9
75791,14150,1160.9
14150,54420,583.8
54420,14150,583.8
14150,62560,614.3
62560,14150,614.3
14150,95817,2230.4
95817,14150,2230.4
14150,17037,192.2
17037,14150,192.2
14150,54304,471.1
54304,14150,471.1
14150,48601,254.9
48601,14150,254.9
14150,59762,1694.4
59762,14150,1694.4
14150,37726,566.1
37726,14150,566.1
14150,46156,420.6
46156,14150,420.6
14150,61875,533.2
61875,14150,533.2
14150,90280,2199.2
90280,14150,2199.2
14150,24087,404.8
24087,14150,404.8
14150,38504,552.0
38504,14150,552.0
14150,41049,411.0
41049,14150,411.0
14150,50441,727.6
50441,14150,727.6
14150,71720,978.3
71720,14150,978.3
14150,71079,1026.9
71079,14150,1026.9
14150,68959,1047.4
68959,14150,1047.4
14150,55430,731.4
55430,14150,731.4
14150,20723,286.4
20723,14150,286.4
14150,23175,387.5
23175,14150,387.5
14150,42326,585.5
42326,14150,585.5
14150,49872,455.6
49872,14150,455.6
14150,62621,645.7
62621,14150,645.7
14150,37616,510.7
37616,14150,510.7
11225,11207,3.2
11207,11225,3.2
11225,18709,110.3
18709,11225,110.3
11225,87730,1665.1
87730,11225,1665.1
11225,23055,303.6
23055,11225,303.6
11225,5346,178.7
5346,11225,178.7
11225,45827,542.5
45827,11225,542.5
11225,68430,1189.7
68430,11225,1189.7
11225,97141,2500.8
97141,11225,2500.8
11225,20748,203.8
20748,11225,203.8
11225,95975,2478.0
95975,11225,2478.0
11225,78632,1523.8
78632,11225,1523.8
11225,53928,803.6
53928,11225,803.6
11225,76934,1611.3
76934,11225,1611.3
11225,38869,924.3
38869,11225,924.3
11225,13674,237.9
13674,11225,237.9
11225,61571,811.5
61571,11225,811.5
11225,60560,757.1
60560,11225,757.1
11225,84029,2033.7
84029,11225,2033.7
11225,65775,1004.0
65775,11225,1004.0
11225,16036,301.0
16036,11225,301.0
11225,19145,83.3
19145,11225,83.3
11225,29493,648.9
29493,11225,648.9
11225,45005,553.4
45005,11225,553.4
11225,30106,752.7
30106,11225,752.7
11225,10465,13.4
10465,11225,13.4
11225,83121,1892.6
83121,11225,1892.6
11225,41833,546.9
41833,11225,546.9
11225,38751,1046.9
38751,11225,1046.9
11225,18816,126.1
18816,11225,126.1
11225,16803,207.1
16803,11225,207.1
11225,76034,1388.4
76034,11225,1388.4
11225,17343,186.6
17343,11225,186.6
11225,8009,80.9
8009,11225,80.9
11225,61433,851.5
61433,11225,851.5
11225,49048,609.0
49048,11225,609.0
11225,58707,1440.8
58707,11225,1440.8
11225,19956,168.8
19956,11225,168.8
11225,37397,734.2
37397,11225,734.2
11225,66524,1152.5
66524,11225,1152.5
11225,7833,60.7
7833,11225,60.7
11225,96080,2521.6
96080,11225,2521.6
11225,60464,728.1
60464,11225,728.1
11225,60470,768.6
60470,11225,768.6
11225,78724,1506.7
78724,11225,1506.7
11225,32066,898.8
32066,11225,898.8
11225,74880,1259.2
74880,11225,1259.2
11225,70776,1199.8
70776,11225,1199.8
11225,8846,29.4
8846,11225,29.4
11225,64441,1067.1
64441,11225,1067.1
11225,13687,265.0
13687,11225,265.0
11225,50173,978.1
50173,11225,978.1
11225,97396,2495.3
97396,11225,2495.3
11225,15690,293.6
15690,11225,293.6
11225,98057,2408.1
98057,11225,2408.1
11225,87753,1708.9
87753,11225,1708.9
11225,84013,1993.5
84013,11225,1993.5
11225,95237,2501.0
95237,11225,2501.0
11225,63010,890.1
63010,11225,890.1
11225,8628,53.3
8628,11225,53.3
11225,62692,848.8
62692,11225,848.8
11225,70003,1173.2
70003,11225,1173.2
11225,33185,1095.0
33185,11225,1095.0
11225,99040,2209.3
99040,11225,2209.3
11225,53202,737.1
53202,11225,737.1
11225,71675,1103.0
71675,11225,1103.0
11225,73945,1490.4
73945,11225,1490.4
11225,38326,872.3
38326,11225,872.3
11225,95608,2499.9
95608,11225,2499.9
11225,43788,394.6
43788,11225,394.6
11225,5667,262.1
5667,11225,262.1
11225,99036,2177.2
99036,11225,2177.2
11225,36322,923.9
36322,11225,923.9
11225,45336,542.3
45336,11225,542.3
11225,54470,878.5
54470,11225,878.5
11225,71658,1095.6
71658,11225,1095.6
11225,5048,216.0
5048,11225,216.0
11225,30663,720.3
30663,11225,720.3
11225,13163,189.9
13163,11225,189.9
11225,70049,1186.8
70049,11225,1186.8
11225,38079,888.8
38079,11225,888.8
11225,93723,2471.5
93723,11225,2471.5
11225,60510,751.3
60510,11225,751.3
11225,52583,1005.9
52583,11225,1005.9
11225,20204,203.9
20204,11225,203.9
11225,14861,173.0
14861,11225,173.0
11225,44089,442.2
44089,11225,442.2
11225,85709,2129.0
85709,11225,2129.0
11225,32612,895.1
32612,11225,895.1
11225,32438,950.4
32438,11225,950.4
11225,16686,225.2
16686,11225,225.2
11225,57551,1434.0
57551,11225,1434.0
11225,65755,1041.4
65755,11225,1041.4
11225,99721,3348.7
99721,11225,3348.7
11225,89002,2230.7
89002,11225,2230.7
11225,21133,175.6
21133,11225,175.6
11225,70639,1280.0
70639,11225,1280.0
11225,78074,1578.5
78074,11225,1578.5
11225,95307,2505.0
95307,11225,2505.0
11225,24211,513.3
24211,11225,513.3
11225,5405,265.9
5405,11225,265.9
11225,3054,196.7
3054,11225,196.7
11225,20722,199.0
20722,11225,199.0
11225,11769,43.6
11769,11225,43.6
11225,94533,2542.4
94533,11225,2542.4
11225,78753,1506.2
78753,11225,1506.2
11225,53007,746.4
53007,11225,746.4
11225,68601,1221.9
68601,11225,1221.9
11225,8008,73.3
8008,11225,73.3
11225,77080,1424.9
77080,11225,1424.9
11225,51460,1124.8
51460,11225,1124.8
11225,75791,1315.3
75791,11225,1315.3
11225,54420,877.1
54420,11225,877.1
11225,62560,834.8
62560,11225,834.8
11225,95817,2508.1
95817,11225,2508.1
11225,17037,183.6
17037,11225,183.6
11225,54304,765.8
54304,11225,765.8
11225,48601,544.9
48601,11225,544.9
11225,59762,1989.4
59762,11225,1989.4
11225,37726,665.1
37726,11225,665.1
11225,46156,615.9
46156,11225,615.9
11225,61875,763.5
61875,11225,763.5
11225,90280,2454.2
90280,11225,2454.2
11225,24087,413.5
24087,11225,413.5
11225,38504,653.6
38504,11225,653.6
11225,41049,543.4
41049,11225,543.4
11225,50441,1004.5
50441,11225,1004.5
11225,71720,1131.2
71720,11225,1131.2
11225,71079,1170.2
71079,11225,1170.2
11225,68959,1308.9
68959,11225,1308.9
11225,55430,1025.4
55430,11225,1025.4
11225,20723,187.2
20723,11225,187.2
11225,23175,252.3
23175,11225,252.3
11225,42326,741.0
42326,11225,741.0
11225,49872,756.4
49872,11225,756.4
11225,62621,878.1
62621,11225,878.1
11225,37616,566.4
37616,11225,566.4
11207,18709,113.0
18709,11207,113.0
11207,87730,1668.3
87730,11207,1668.3
11207,23055,306.3
23055,11207,306.3
11207,5346,177.0
5346,11207,177.0
11207,45827,545.6
45827,11207,545.6
11207,68430,1192.8
68430,11207,1192.8
11207,97141,2503.4
97141,11207,2503.4
11207,20748,206.6
20748,11207,206.6
11207,95975,2481.0
95975,11207,2481.0
11207,78632,1526.9
78632,11207,1526.9
11207,53928,806.4
53928,11207,806.4
11207,76934,1614.5
76934,11207,1614.5
11207,38869,927.4
38869,11207,927.4
11207,13674,238.9
13674,11207,238.9
11207,61571,814.6
61571,11207,814.6
11207,60560,760.1
60560,11207,760.1
11207,84029,2036.7
84029,11207,2036.7
11207,65775,1007.2
65775,11207,1007.2
11207,16036,304.0
16036,11207,304.0
11207,19145,86.1
19145,11207,86.1
11207,29493,651.2
29493,11207,651.2
11207,45005,556.6
45005,11207,556.6
11207,30106,755.6
30106,11207,755.6
11207,10465,11.6
10465,11207,11.6
11207,83121,1895.5
83121,11207,1895.5
11207,41833,550.0
41833,11207,550.0
11207,38751,1049.9
38751,11207,1049.9
11207,18816,128.4
18816,11207,128.4
11207,16803,210.2
16803,11207,210.2
11207,76034,1391.6
76034,11207,1391.6
11207,17343,189.8
17343,11207,189.8
11207,8009,83.4
8009,11207,83.4
11207,61433,854.6
61433,11207,854.6
11207,49048,611.9
49048,11207,611.9
11207,58707,1443.3
58707,11207,1443.3
11207,19956,170.8
19956,11207,170.8
11207,37397,737.3
37397,11207,737.3
11207,66524,1155.7
66524,11207,1155.7
11207,7833,63.6
7833,11207,63.6
11207,96080,2524.5
96080,11207,2524.5
11207,60464,731.2
60464,11207,731.2
11207,60470,771.6
60470,11207,771.6
11207,78724,1509.9
78724,11207,1509.9
11207,32066,901.2
32066,11207,901.2
11207,74880,1262.4
74880,11207,1262.4
11207,70776,1202.8
70776,11207,1202.8
11207,8846,32.6
8846,11207,32.6
11207,64441,1070.2
64441,11207,1070.2
11207,13687,265.0
13687,11207,265.0
11207,50173,981.0
50173,11207,981.0
11207,97396,2498.0
97396,11207,2498.0
11207,15690,296.8
15690,11207,296.8
11207,98057,2410.7
98057,11207,2410.7
11207,87753,1712.1
87753,11207,1712.1
11207,84013,1996.5
84013,11207,1996.5
11207,95237,2504.0
95237,11207,2504.0
11207,63010,893.3
63010,11207,893.3
11207,8628,56.3
8628,11207,56.3
11207,62692,851.9
62692,11207,851.9
11207,70003,1176.1
70003,11207,1176.1
11207,33185,1096.6
33185,11207,1096.6
11207,99040,2211.9
99040,11207,2211.9
11207,53202,740.0
53202,11207,740.0
11207,71675,1106.1
71675,11207,1106.1
11207,73945,1493.6
73945,11207,1493.6
11207,38326,875.4
38326,11207,875.4
11207,95608,2502.9
95608,11207,2502.9
11207,43788,397.8
43788,11207,397.8
11207,5667,260.7
5667,11207,260.7
11207,99036,2179.8
99036,11207,2179.8
11207,36322,926.6
36322,11207,926.6
11207,45336,545.5
45336,11207,545.5
11207,54470,881.1
54470,11207,881.1
11207,71658,1098.7
71658,11207,1098.7
11207,5048,214.5
5048,11207,214.5
11207,30663,723.0
30663,11207,723.0
11207,13163,191.0
13163,11207,191.0
11207,70049,1189.7
70049,11207,1189.7
11207,38079,891.9
38079,11207,891.9
11207,93723,2474.6
93723,11207,2474.6
11207,60510,754.3
60510,11207,754.3
11207,52583,1009.0
52583,11207,1009.0
11207,20204,206.7
20204,11207,206.7
11207,14861,175.3
14861,11207,175.3
11207,44089,445.3
44089,11207,445.3
11207,85709,2132.2
85709,11207,2132.2
11207,32612,897.3
32612,11207,897.3
11207,32438,953.0
32438,11207,953.0
11207,16686,228.4
16686,11207,228.4
11207,57551,1436.9
57551,11207,1436.9
11207,65755,1044.5
65755,11207,1044.5
11207,99721,3349.8
99721,11207,3349.8
11207,89002,2233.8
89002,11207,2233.8
11207,21133,178.6
21133,11207,178.6
11207,70639,1283.1
70639,11207,1283.1
11207,78074,1581.7
78074,11207,1581.7
11207,95307,2508.0
95307,11207,2508.0
11207,24211,516.3
24211,11207,516.3
11207,5405,265.0
5405,11207,265.0
11207,3054,194.4
3054,11207,194.4
11207,20722,201.9
20722,11207,201.9
11207,11769,40.4
11769,11207,40.4
11207,94533,2545.4
94533,11207,2545.4
11207,78753,1509.3
78753,11207,1509.3
11207,53007,749.2
53007,11207,749.2
11207,68601,1224.9
68601,11207,1224.9
11207,8008,74.4
8008,11207,74.4
11207,77080,1428.0
77080,11207,1428.0
11207,51460,1127.8
51460,11207,1127.8
11207,75791,1318.5
75791,11207,1318.5
11207,54420,879.8
54420,11207,879.8
11207,62560,838.0
62560,11207,838.0
11207,95817,2511.1
95817,11207,2511.1
11207,17037,186.8
17037,11207,186.8
11207,54304,768.4
54304,11207,768.4
11207,48601,547.6
48601,11207,547.6
11207,59762,1992.1
59762,11207,1992.1
11207,37726,668.2
37726,11207,668.2
11207,46156,619.1
46156,11207,619.1
11207,61875,766.7
61875,11207,766.7
11207,90280,2457.4
90280,11207,2457.4
11207,24087,416.4
24087,11207,416.4
11207,38504,656.7
38504,11207,656.7
11207,41049,546.6
41049,11207,546.6
11207,50441,1007.5
50441,11207,1007.5
11207,71720,1134.4
71720,11207,1134.4
11207,71079,1173.3
71079,11207,1173.3
11207,68959,1311.9
68959,11207,1311.9
11207,55430,1028.1
55430,11207,1028.1
11207,20723,190.1
20723,11207,190.1
11207,23175,254.5
23175,11207,254.5
11207,42326,744.2
42326,11207,744.2
11207,49872,758.8
49872,11207,758.8
11207,62621,881.2
62621,11207,881.2
11207,37616,569.4
37616,11207,569.4
18709,87730,1565.4
87730,18709,1565.4
18709,23055,272.4
23055,18709,272.4
18709,5346,210.4
5346,18709,210.4
18709,45827,438.7
45827,18709,438.7
18709,68430,1084.1
68430,18709,1084.1
18709,97141,2390.4
97141,18709,2390.4
18709,20748,179.1
20748,18709,179.1
18709,95975,2369.4
95975,18709,2369.4
18709,78632,1449.1
78632,18709,1449.1
18709,53928,693.7
53928,18709,693.7
18709,76934,1525.6
76934,18709,1525.6
18709,38869,852.7
38869,18709,852.7
18709,13674,169.4
13674,18709,169.4
18709,61571,707.6
61571,18709,707.6
18709,60560,650.5
60560,18709,650.5
18709,84029,1925.4
84029,18709,1925.4
18709,65775,914.1
65775,18709,914.1
18709,16036,196.9
16036,18709,196.9
18709,19145,101.6
19145,18709,101.6
18709,29493,630.2
29493,18709,630.2
18709,45005,459.3
45005,18709,459.3
18709,30106,702.1
30106,18709,702.1
18709,10465,112.9
10465,18709,112.9
18709,83121,1783.6
83121,18709,1783.6
18709,41833,480.0
41833,18709,480.0
18709,38751,974.3
38751,18709,974.3
18709,18816,31.3
18816,18709,31.3
18709,16803,109.4
16803,18709,109.4
18709,76034,1304.3
76034,18709,1304.3
18709,17343,123.5
17343,18709,123.5
18709,8009,116.8
8009,18709,116.8
18709,61433,747.8
61433,18709,747.8
18709,49048,500.4
49048,18709,500.4
18709,58707,1331.3
58707,18709,1331.3
18709,19956,190.0
19956,18709,190.0
18709,37397,669.7
37397,18709,669.7
18709,66524,1051.8
66524,18709,1051.8
18709,7833,51.0
7833,18709,51.0
18709,96080,2412.4
96080,18709,2412.4
18709,60464,621.4
60464,18709,621.4
18709,60470,663.3
60470,18709,663.3
18709,78724,1429.9
78724,18709,1429.9
18709,32066,877.1
32066,18709,877.1
18709,74880,1168.5
74880,18709,1168.5
18709,70776,1139.8
70776,18709,1139.8
18709,8846,88.0
8846,18709,88.0
18709,64441,962.7
64441,18709,962.7
18709,13687,224.9
13687,18709,224.9
18709,50173,870.5
50173,18709,870.5
18709,97396,2384.9
97396,18709,2384.9
18709,15690,195.7
15690,18709,195.7
18709,98057,2298.1
98057,18709,2298.1
18709,87753,1609.3
87753,18709,1609.3
18709,84013,1885.6
84013,18709,1885.6
18709,95237,2393.1
95237,18709,2393.1
18709,63010,794.5
63010,18709,794.5
18709,8628,90.1
8628,18709,90.1
18709,62692,748.8
62692,18709,748.8
18709,70003,1117.3
70003,18709,1117.3
18709,33185,1103.5
33185,18709,1103.5
18709,99040,2099.4
99040,18709,2099.4
18709,53202,627.5
53202,18709,627.5
18709,71675,1026.4
71675,18709,1026.4
18709,73945,1391.1
73945,18709,1391.1
18709,38326,798.6
38326,18709,798.6
18709,95608,2391.6
95608,18709,2391.6
18709,43788,303.9
43788,18709,303.9
18709,5667,272.7
5667,18709,272.7
18709,99036,2067.1
99036,18709,2067.1
18709,36322,881.8
36322,18709,881.8
18709,45336,441.8
45336,18709,441.8
18709,54470,768.3
54470,18709,768.3
18709,71658,1021.2
71658,18709,1021.2
18709,5048,237.7
5048,18709,237.7
18709,30663,677.2
30663,18709,677.2
18709,13163,124.3
13163,18709,124.3
18709,70049,1129.6
70049,18709,1129.6
18709,38079,804.4
38079,18709,804.4
18709,93723,2364.9
93723,18709,2364.9
18709,60510,644.1
60510,18709,644.1
18709,52583,900.8
52583,18709,900.8
18709,20204,175.9
20204,18709,175.9
18709,14861,69.0
14861,18709,69.0
18709,44089,336.4
44089,18709,336.4
18709,85709,2031.8
85709,18709,2031.8
18709,32612,880.7
32612,18709,880.7
18709,32438,913.6
32438,18709,913.6
18709,16686,129.7
16686,18709,129.7
18709,57551,1324.7
57551,18709,1324.7
18709,65755,950.0
65755,18709,950.0
18709,99721,3261.4
99721,18709,3261.4
18709,89002,2126.2
89002,18709,2126.2
18709,21133,140.3
21133,18709,140.3
18709,70639,1210.1
70639,18709,1210.1
18709,78074,1500.5
78074,18709,1500.5
18709,95307,2397.5
95307,18709,2397.5
18709,24211,456.5
24211,18709,456.5
18709,5405,259.3
5405,18709,259.3
18709,3054,249.8
3054,18709,249.8
18709,20722,171.5
20722,18709,171.5
18709,11769,149.5
11769,18709,149.5
18709,94533,2434.2
94533,18709,2434.2
18709,78753,1429.0
78753,18709,1429.0
18709,53007,636.7
53007,18709,636.7
18709,68601,1114.8
68601,18709,1114.8
18709,8008,144.8
8008,18709,144.8
18709,77080,1354.1
77080,18709,1354.1
18709,51460,1016.9
51460,18709,1016.9
18709,75791,1236.9
75791,18709,1236.9
18709,54420,766.8
54420,18709,766.8
18709,62560,736.2
62560,18709,736.2
18709,95817,2399.9
95817,18709,2399.9
18709,17037,99.5
17037,18709,99.5
18709,54304,655.5
54304,18709,655.5
18709,48601,434.6
48601,18709,434.6
18709,59762,1879.1
59762,18709,1879.1
18709,37726,596.3
37726,18709,596.3
18709,46156,520.4
46156,18709,520.4
18709,61875,662.3
61875,18709,662.3
18709,90280,2350.8
90280,18709,2350.8
18709,24087,364.5
24087,18709,364.5
18709,38504,583.7
38504,18709,583.7
18709,41049,461.6
41049,18709,461.6
18709,50441,895.7
50441,18709,895.7
18709,71720,1052.3
71720,18709,1052.3
18709,71079,1094.3
71079,18709,1094.3
18709,68959,1203.1
68959,18709,1203.1
18709,55430,915.1
55430,18709,915.1
18709,20723,156.9
20723,18709,156.9
18709,23175,253.6
23175,18709,253.6
18709,42326,657.5
42326,18709,657.5
18709,49872,648.0
49872,18709,648.0
18709,62621,777.2
62621,18709,777.2
18709,37616,508.4
37616,18709,508.4
87730,23055,1440.0
23055,87730,1440.0
87730,5346,1747.2
5346,87730,1747.2
87730,45827,1128.3
45827,87730,1128.3
87730,68430,517.3
68430,87730,517.3
87730,97141,1204.9
97141,87730,1204.9
87730,20748,1506.3
20748,87730,1506.3
87730,95975,950.6
95975,87730,950.6
87730,78632,591.6
78632,87730,591.6
87730,53928,946.1
53928,87730,946.1
87730,76934,371.0
76934,87730,371.0
87730,38869,878.4
38869,87730,878.4
87730,13674,1577.8
13674,87730,1577.8
87730,61571,862.8
61571,87730,862.8
87730,60560,931.3
60560,87730,931.3
87730,84029,568.5
84029,87730,568.5
87730,65775,690.5
65775,87730,690.5
87730,16036,1368.7
16036,87730,1368.7
87730,19145,1599.2
19145,87730,1599.2
87730,29493,1346.9
29493,87730,1346.9
87730,45005,1113.4
45005,87730,1113.4
87730,30106,1121.5
30106,87730,1121.5
87730,10465,1672.3
10465,87730,1672.3
87730,83121,521.4
83121,87730,521.4
87730,41833,1181.8
41833,87730,1181.8
87730,38751,791.9
38751,87730,791.9
87730,18816,1567.2
18816,87730,1567.2
87730,16803,1459.0
16803,87730,1459.0
87730,76034,461.0
76034,87730,461.0
87730,17343,1485.5
17343,87730,1485.5
87730,8009,1613.0
8009,87730,1613.0
87730,61433,822.4
61433,87730,822.4
87730,49048,1089.0
49048,87730,1089.0
87730,58707,851.2
58707,87730,851.2
87730,19956,1582.8
19956,87730,1582.8
87730,37397,1053.3
37397,87730,1053.3
87730,66524,514.0
66524,87730,514.0
87730,7833,1607.1
7833,87730,1607.1
87730,96080,1025.8
96080,87730,1025.8
87730,60464,960.1
