"first_pickup_date","pickup_city","pickup_state_code","pickup_zip","dropoff_city","dropoff_state_code","dropoff_zip","price_carrier_total","vehicles","ship_via_id","vehicle_runs"
"2024-10-08","NEW HOPE","PA","18938","Antioch","TN","37013","700","[{""id"":""0"",""year"":""1991"",""model"":""535"",""make"":""BMW"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""0"",""total"":""750""}]","1","0"
"2024-10-30","Palmdale","CA","93550","Cameron","NC","28326","1200","[{""id"":""0"",""year"":""1986"",""model"":""F250"",""make"":""Ford"",""type"":""Pickup"",""recommended_price"":""0.00"",""deposit"":""200"",""total"":""1450""}]","1","1"
"2024-10-15","GRIFFITH","IN","46319","KUTZTOWN","PA","19530","500","[{""id"":""0"",""year"":""2003"",""model"":""MURANO"",""make"":""NISSAN"",""type"":""SUV"",""recommended_price"":""0.00"",""deposit"":""0"",""total"":""550""}]","1","1"
"2024-10-14","Denver","CO","80216","El Paso","TX","79922","450","[{""id"":""0"",""year"":""2017"",""model"":""Cruze"",""make"":""Chevrolet"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""0"",""total"":""550""}]","1","1"
"2024-10-03","PLANO","TX","75093","Clarkedale","AR","72325","500","[{""id"":""0"",""year"":""2011"",""model"":""RAM 1500"",""make"":""DODGE"",""type"":""Pickup"",""recommended_price"":""0.00"",""deposit"":""150"",""total"":""650""}]","1","0"
"2024-10-18","Sulphur Springs","AR","72768","Miami","FL","33135","1600","[{""id"":""0"",""year"":""2006"",""model"":""Springdale"",""make"":""Keystone"",""type"":""RV"",""recommended_price"":""0.00"",""deposit"":""400"",""total"":""2000""}]","1","1"
"2024-10-08","Cadillac","MI","49601","GRAND RAPIDS","MI","49525","300","[{""id"":""0"",""year"":""2018"",""model"":""SORENTO"",""make"":""KIA"",""type"":""SUV"",""recommended_price"":""0.00"",""deposit"":""0"",""total"":""350""}]","1","1"
"2024-10-03","COLUMBUS","GA","31909","JACKSONVILLE","FL","32216","300","[{""id"":""0"",""year"":""2018"",""model"":""OPTIMA"",""make"":""KIA"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""0"",""total"":""400""}]","1","1"
"2024-10-24","GLENDALE","AZ","85308","FLAGSTAFF","AZ","86001","250","[{""id"":""0"",""year"":""2020"",""model"":""LEAF"",""make"":""NISSAN"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""0"",""total"":""300""}]","1","1"
"2024-10-10","Knoxville","TN","37918","MANTECA","CA","95336","900","[{""id"":""0"",""year"":""2013"",""model"":""Jetta"",""make"":""Volkswagen"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""200"",""total"":""1000""}]","1","1"
"2024-10-21","Rancho Cordova","CA","95742","Boulder","CO","80303","900","[{""id"":""0"",""year"":""2002"",""model"":""E-450"",""make"":""Ford"",""type"":""Van"",""recommended_price"":""0.00"",""deposit"":""315"",""total"":""1215""}]","1","1"
"2024-10-22","Macomb","IL","61455","Lancaster","SC","29720","1000","[{""id"":""0"",""year"":""2014"",""model"":""5 Series"",""make"":""BMW"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""100"",""total"":""1200""}]","2","1"
"2024-11-13","Lake Worth","FL","33467","Parker","CO","80134","700","[{""plate"":"""",""plate_state_code"":"""",""vin"":"""",""lot_number"":"""",""color"":"""",""year"":""2019"",""model"":""x4"",""make"":""Bmw"",""type"":""SUV"",""recommended_price"":""0"",""deposit"":""710"",""total"":""1510"",""id"":""0958dfd7_c9b0_3c78_0d4b_74366c22bbb1""}]","1","1"
"2024-10-11","Detroit","MI","48228","Euless","TX","76040","650","[{""id"":""0"",""year"":""2013"",""model"":""MALIBU"",""make"":""CHEVROLET"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""50"",""total"":""700""}]","1","1"
"2024-10-12","Knoxville","TN","37922","ONTARIO","CA","91761","900","[{""id"":""0"",""year"":""2008"",""model"":""EXPLORER"",""make"":""FORD"",""type"":""SUV"",""recommended_price"":""0.00"",""deposit"":""200"",""total"":""1100""}]","1","1"
"2024-10-10","LEBANON","TN","37090","GREENVILLE","NC","27858","425","[{""id"":""0"",""year"":""2022"",""model"":""F-150"",""make"":""Ford"",""type"":""Pickup"",""recommended_price"":""0.00"",""deposit"":""150"",""total"":""600"",""vin"":""1FTEW1C53NFB09901""}]","1","1"
"2024-10-28","Sterling","VA","20166","Rockville Centre","NY","11570","300","[{""plate"":"""",""plate_state_code"":"""",""vin"":""5UX23EM01S9Y41944"",""lot_number"":"""",""color"":"""",""year"":""2025"",""model"":""X7"",""make"":""Bmw"",""type"":""SUV"",""recommended_price"":""0"",""deposit"":""80"",""total"":""405"",""id"":""c28ab47b_2d36_ef60_673a_501bbb666bab""}]","1","1"
"2024-10-15","CLYDE","TX","79510","SOUTH LAKE TAHOE","CA","96150","900","[{""id"":""0"",""year"":""2020"",""model"":""WRANGLER"",""make"":""JEEP"",""type"":""SUV"",""recommended_price"":""0.00"",""deposit"":""200"",""total"":""1100""}]","1","1"
"2024-10-12","San Diego","CA","92123","MERIDIAN","ID","83642","625","[{""id"":""0"",""year"":""2023"",""model"":""R1250 GS Adventure trophy"",""make"":""BMW"",""type"":""Motorcycle"",""recommended_price"":""0.00"",""deposit"":""100"",""total"":""900""}]","1","1"
"2024-10-28","Oak Harbor","WA","98277","Grand Coulee","WA","99133","500","[{""plate"":"""",""plate_state_code"":"""",""vin"":"""",""lot_number"":"""",""color"":"""",""year"":""1952"",""model"":""B3b"",""make"":""Dodge"",""type"":""Car"",""recommended_price"":""0"",""deposit"":""150"",""total"":""650"",""id"":""6364f481_3afa_4429_596b_ea9472aed2fe""}]","2","1"
"2024-10-28","West Columbia","SC","29169","Spartanburg","SC","29306","125","[{""id"":""0"",""year"":""1991"",""model"":""Mighty Max"",""make"":""Mitsubishi"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""210"",""total"":""210""}]","1","1"
"2024-11-01","Bronx","NY","10465","Manassas","VA","20109","475","[{""id"":""0"",""year"":""2013"",""model"":""EXPLORER SPORT"",""make"":""FORD"",""type"":""Pickup"",""recommended_price"":""0.00"",""deposit"":""50"",""total"":""525""}]","1","0"
"2024-11-11","Davie","FL","33314","Los Angeles","CA","90024","800","[{""id"":""0"",""year"":""2017"",""model"":""Cr V"",""make"":""Honda"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""250"",""total"":""1100"",""plate"":""HTBR19"",""vin"":""5J6RW1H87HL003620"",""color"":""Red""}]","1","1"
"2024-10-14","Katy","TX","77494","Brownsville","TX","78520","400","[{""id"":""0"",""year"":""2018"",""model"":""Discovery"",""make"":""Land Rover"",""type"":""SUV"",""recommended_price"":""0.00"",""deposit"":""0"",""total"":""450""}]","1","1"
"2024-11-21","Midland","MI","48640","Hartsville","TN","37074","500","[{""id"":""0"",""year"":""1969"",""model"":""GTO"",""make"":""Pontiac"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""800"",""total"":""800""}]","1","1"
"2024-11-04","Wayland","MI","49348","Riverdale","GA","30274","500","[{""id"":""0"",""year"":""2013"",""model"":""Fusion"",""make"":""Ford"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""0"",""total"":""600"",""lot_number"":""72707104"",""vin"":""Gate pin- 65532""}]","1","1"
"2024-10-22","Orange","CA","92868","Fargo","ND","58104","1300","[{""id"":""0"",""year"":""2019"",""model"":""IMPREZA WRX STI"",""make"":""SUBARU"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""315"",""total"":""1415"",""vin"":""JF1VA2S62K9820357"",""lot_number"":""""}]","1","0"
"2024-11-07","Summit","NJ","07901","Gabriels","NY","12939","350","[{""plate"":"""",""plate_state_code"":"""",""vin"":""YV4H60RC9S1075191"",""lot_number"":"""",""color"":"""",""year"":""2025"",""model"":""Xc60"",""make"":""Volvo"",""type"":""SUV"",""recommended_price"":""0"",""deposit"":""80"",""total"":""480"",""id"":""1449c3e8_fbc4_5051_4246_46ebe3f23ac7""}]","1","1"
