"first_pickup_date","pickup_city","pickup_state_code","pickup_zip","dropoff_city","dropoff_state_code","dropoff_zip","price_carrier_total","vehicles","ship_via_id","vehicle_runs"
"2024-10-16","Mansfield","TX","76063","Bay City","MI","48708","500","[{""id"":""0"",""year"":""2013"",""model"":""Accord"",""make"":""Honda"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""150"",""total"":""650""}]","1","1"
"2024-10-28","Bayonne","NJ","07002","Daytona Beach","FL","32117","700","[{""id"":""0"",""year"":""2012"",""model"":""Sentra"",""make"":""Nissan"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""0"",""total"":""850""}]","1","1"
"2024-11-05","Miami","FL","33165","Houston","TX","77099","600","[{""id"":""0"",""year"":""2008"",""model"":""328"",""make"":""BMW"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""100"",""total"":""700""}]","1","0"
"2024-10-02","Houston","TX","77008","LONG GROVE","IL","60047","300","[{""id"":""0"",""year"":""2021"",""model"":""X5 M"",""make"":""BMW"",""type"":""SUV"",""recommended_price"":""0.00"",""deposit"":""100"",""total"":""550"",""vin"":""5UXCX6C00M9H31313""}]","1","1"
"2024-10-21","Granada Hills","CA","91344","Kenner","LA","70065","900","[{""id"":""0"",""year"":""2023"",""model"":""2-Series, M2"",""make"":""BMW"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""200"",""total"":""1150""}]","1","1"
"2024-10-28","Perkinston","MS","39573","Granada Hills","CA","91344","900","[{""id"":""0"",""year"":""2023"",""model"":""2-Series, M2"",""make"":""BMW"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""300"",""total"":""1300""}]","1","1"
"2024-11-22","Sealy","TX","77474","Marietta","GA","30068","500","[{""id"":""0"",""year"":""2011"",""model"":""M-Class"",""make"":""Mercedes-Benz"",""type"":""SUV"",""recommended_price"":""0.00"",""deposit"":""150"",""total"":""650"",""plate"":"""",""plate_state_code"":"""",""vin"":"""",""lot_number"":""""}]","1","0"
"2024-10-08","Gilbert","AZ","85297","Pleasant Hill","CA","94523","600","[{""id"":""0"",""year"":""2022"",""model"":""Q7"",""make"":""Audi"",""type"":""SUV"",""recommended_price"":""0.00"",""deposit"":""200"",""total"":""800"",""lot_number"":"""",""vin"":"""",""plate_state_code"":"""",""plate"":""""}]","2","1"
"2024-10-17","Evansville","IN","47714","Philadelphia","PA","19124","500","[{""id"":""0"",""year"":""2014"",""model"":""Sienna"",""make"":""Toyota"",""type"":""Van"",""recommended_price"":""0.00"",""deposit"":""100"",""total"":""600""}]","1","1"
"2024-10-18","Saint Robert","MO","65584","Columbia","MO","65201","400","[{""id"":""0"",""year"":""2014"",""model"":""320"",""make"":""BMW"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""0"",""total"":""450""}]","1","1"
"2024-10-19","East Providence","RI","02914","The Villages","FL","32163","950","[{""id"":""0"",""year"":""2009"",""model"":""Tacoma"",""make"":""Toyota"",""type"":""Pickup"",""recommended_price"":""0.00"",""deposit"":""0"",""total"":""1000""}]","1","1"
"2024-10-15","Houston","TX","77054","Englewood","CO","80110","500","[{""id"":""0"",""year"":""2007"",""model"":""ES 350"",""make"":""Lexus"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""0"",""total"":""550""}]","1","1"
"2024-10-16","Hiram","OH","44234","Sacramento","CA","95823","950","[{""id"":""0"",""year"":""1968"",""model"":""Cougar"",""make"":""Mercury"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""150"",""total"":""1100""}]","1","1"
"2024-10-16","DUNDEE","MI","48131","GARRISON","MD","21117","500","[{""id"":""0"",""year"":""2014"",""model"":""F-150"",""make"":""FORD"",""type"":""Pickup"",""recommended_price"":""0.00"",""deposit"":""100"",""total"":""600""}]","1","0"
"2024-09-30","Dania","FL","33004","WINTHROP","MA","02152","500","[{""id"":""0"",""year"":""2010"",""model"":""CAMRY"",""make"":""TOYOTA"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""100"",""total"":""600""}]","1","1"
"2024-10-21","Barstow","CA","92311","North Las Vegas","NV","89031","350","[{""id"":""0"",""year"":""2010"",""model"":""Passat"",""make"":""Volkswagen"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""250"",""total"":""650""}]","1","0"
"2024-11-21","Levittown","NY","11756","Boynton Beach","FL","33436","500","[{""id"":""0"",""year"":""2008"",""model"":""SCARABEO 200"",""make"":""APRILIA"",""type"":""Motorcycle"",""recommended_price"":""0.00"",""deposit"":""100"",""total"":""600""}]","1","1"
"2024-10-23","Walla Walla","WA","99362","Burleson","TX","76028","1200","[{""id"":""0"",""year"":""1931"",""model"":""Model A"",""make"":""Ford"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""200"",""total"":""1400""}]","1","1"
"2024-10-17","Grand Prairie","TX","75051","UTICA","NY","13501","7700","[{""id"":""0"",""year"":""2003"",""model"":""MONOCOQUE 42 FEET"",""make"":""ROADMASTER RAIL"",""type"":""RV"",""recommended_price"":""0.00"",""deposit"":""800"",""total"":""8500""}]","1","1"
"2024-10-26","CHICAGO","IL","60601","LAKE IN THE HILLS","IL","60156","200","[{""id"":""0"",""year"":""2006"",""model"":""MONTE CARLO"",""make"":""CHEVROLET"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""50"",""total"":""300""}]","1","1"
"2024-10-22","Greenville","SC","29607","Edwards","CO","81632","1100","[{""id"":""0"",""year"":""2011"",""model"":""Durango"",""make"":""Dodge"",""type"":""SUV"",""recommended_price"":""0.00"",""deposit"":""200"",""total"":""1300""}]","1","1"
"2024-10-11","Edmond","OK","73013","El Cajon","CA","92021","700","[{""id"":""0"",""year"":""2005"",""model"":""Viper SRT10"",""make"":""Dodge"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""300"",""total"":""1000"",""vin"":""1B3JZ65Z55V501305""}]","1","1"
"2024-10-21","Tampa","FL","33609","Nashville","TN","37210","800","[{""id"":""0"",""year"":""2022"",""model"":""IS 350"",""make"":""Lexus"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""100"",""total"":""550""},{""plate"":"""",""plate_state_code"":"""",""vin"":"""",""lot_number"":"""",""color"":"""",""year"":""2022"",""model"":""Low Rider ST"",""make"":""Harley Davidson "",""type"":""Motorcycle"",""recommended_price"":""0"",""deposit"":""150"",""total"":""500"",""id"":""1ffe1c48_773d_80a1_c810_4fad465dd6a3""}]","1","1"
"2024-10-07","MANCHESTER","NH","03102","MONCKS CORNER","SC","29461","350","[{""id"":""0"",""year"":""2022"",""model"":""690 SMC R ABS"",""make"":""KTM"",""type"":""Motorcycle"",""recommended_price"":""0.00"",""deposit"":""0"",""total"":""450""}]","2","1"
"2024-11-09","Virginia State University","VA","23806","Washington","DC","20017","150","[{""id"":""0"",""year"":""2008"",""model"":""LR3"",""make"":""Land Rover"",""type"":""SUV"",""recommended_price"":""0.00"",""deposit"":""100"",""total"":""250""}]","1","1"
"2024-10-22","TAMPA","FL","33609","JACKSONVILLE","FL","32221","250","[{""id"":""0"",""year"":""2014"",""model"":""CRUZE"",""make"":""CHEVROLET"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""0"",""total"":""300""}]","1","0"
"2024-10-24","Swansea","SC","29160","Ludowici","GA","31316","250","[{""id"":""0"",""year"":""1973"",""model"":""Impala"",""make"":""Chevrolet"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""75"",""total"":""325"",""lot_number"":"""",""vin"":"""",""plate_state_code"":"""",""plate"":""""}]","1","1"
"2025-03-04","Naples","FL","34110","Northport","NY","11768","500","[{""id"":""0"",""year"":""2009"",""model"":""Mustang"",""make"":""Ford"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""200"",""total"":""750""}]","1","1"
"2024-10-23","LAS VEGAS","NV","89169","Salt Lake City","UT","84101","350","[{""id"":""0"",""year"":""2013"",""model"":""Active Hybrid 5"",""make"":""Bmw"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""100"",""total"":""450"",""lot_number"":"""",""vin"":"""",""plate_state_code"":"""",""plate"":""""}]","1","1"
"2024-10-02","REDLANDS","CA","92373","Erie","PA","16510","1150","[{""id"":""0"",""year"":""2022"",""model"":""F-250 SUPER DUTY"",""make"":""FORD"",""type"":""Pickup"",""recommended_price"":""0.00"",""deposit"":""250"",""total"":""1400""}]","1","1"
