"first_pickup_date","pickup_city","pickup_state_code","pickup_zip","dropoff_city","dropoff_state_code","dropoff_zip","price_carrier_total","vehicles","ship_via_id","vehicle_runs"
"2017-07-25","Barrington","IL","60010","Hollywood","CA","90028"," 900.00","","1","1"
"2016-10-29","Chicago","IL","60643","Phoenix","AZ","85023"," 750.00","","1","1"
"2020-08-31","Succasunna","NJ","07876","Lake Worth","FL","33467","800.00","[{""plate"":"""",""plate_state_code"":"""",""vin"":"""",""lot_number"":"""",""color"":"""",""year"":"""",""model"":"""",""make"":"""",""type"":""Car"",""recommended_price"":""0"",""deposit"":""100"",""total"":""0"",""id"":""7b501597_ba0c_5d3e_2118_363cd9ae1eaf""}]","1","1"
"2023-05-12","Huntington Beach","CA","92647","San Antonio","TX","78226","3300.00","[{""id"":""11677524622"",""type"":""Car"",""deposit"":""1750"",""total"":""1750"",""year"":""2023"",""make"":""delorean"",""model"":""Omega"",""plate"":"""",""color"":""Gold"",""vin"":"""",""lot_number"":"""",""plate_state_code"":""""},{""plate"":"""",""plate_state_code"":"""",""vin"":"""",""lot_number"":"""",""color"":""Green"",""year"":""2023"",""model"":""Plazma Tail"",""make"":""Delorean"",""type"":""Car"",""recommended_price"":""0"",""deposit"":""1750"",""total"":""1750"",""id"":""6775ffd8_6cca_e7d7_e5e3_00adb1e69ff0""}]","2","0"
"2021-06-01","Colorado Springs","CO","80923","Avondale","AZ","85392"," 1000.00","","1","1"
"2022-02-09","Cumberland Center","ME","04021","Penngrove","CA","94951","2000","[{""plate"":"""",""plate_state_code"":"""",""vin"":"""",""lot_number"":"""",""color"":""Blue"",""year"":""2017"",""model"":""Cruze "",""make"":""Chevrolet"",""type"":""Car"",""recommended_price"":""0"",""deposit"":""2200"",""total"":""2200"",""id"":""a4852350_35a1_b347_2d93_20bd778d772f""}]","1","1"
"2022-10-21","New Milford","CT","06776","Shelton","CT","06484","175.00","[{""id"":""1"",""year"":""2017"",""model"":""Highlander"",""make"":""Toyota"",""type"":""SUV"",""recommended_price"":""0.00"",""deposit"":""275.00"",""total"":""275.00"",""color"":""Gray"",""plate"":""FL840RCB"",""vin"":"""",""plate_state_code"":"""",""lot_number"":""""}]","1","1"
"2021-12-13","Teaneck","NJ","07666","Sierra Vista","AZ","85635","1500.00","[{""id"":""1"",""year"":""2019"",""model"":""XT5"",""make"":""Cadillac"",""type"":""SUV"",""recommended_price"":""0.00"",""deposit"":""1975.00"",""total"":""1975.00"",""color"":""white"",""plate"":"""" ,""vin"":"""",""plate_state_code"":"""" ,""lot_number"":""""}]","1","1"
"2022-05-02","Mount Laurel","NJ","08054","Jacksonville","FL","32256","2700","[{""id"":""1"",""year"":""2000"",""model"":""Camaro SS"",""make"":""Chevrolet"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""1100"",""total"":""1100"",""color"":""BLACK"",""plate"":"""",""vin"":"""",""plate_state_code"":""NJ"",""lot_number"":""""},{""plate"":"""",""plate_state_code"":""NJ"",""vin"":"""",""lot_number"":"""",""color"":""Red"",""year"":""1987"",""model"":""Camaro Z28"",""make"":""Chevrolet"",""type"":""Car"",""recommended_price"":""0"",""deposit"":""1100"",""total"":""1100"",""id"":""6b278bb7_85aa_1e05_1db3_33ea46abbfb0""},{""plate"":"""",""plate_state_code"":"""",""vin"":"""",""lot_number"":"""",""color"":""Silver"",""year"":""2000"",""model"":""Corvet Convertible"",""make"":""Chevrolet"",""type"":""Car"",""recommended_price"":""0"",""deposit"":""1100"",""total"":""1100"",""id"":""a4ae5cdd_ce47_e8f3_181c_9f5fab417460""}]","2","1"
"2018-09-17","Sayville","NY","11782","Fort Lauderdale","FL","33321"," 850.00","","1","1"
"2017-12-27","Naperville","IL","60540","Fort Pierce","FL","34949"," 750.00","","1","1"
"2017-07-06","Tacoma","WA","98433","Casar","NC","28020"," 825.00","","1","1"
"2017-06-04","Naples","FL","34114","Teaneck","NJ","07666"," 750.00","","1","1"
"2016-07-19","Austin","TX","78757","Merrimack","NH","03054"," 1050.00","","1","1"
"2016-07-20","Reseda","CA","91335","Rowlett","TX","75089"," 650.00","","1","1"
"2016-06-20","Phoenix","AZ","85085","Arlington","VA","22203"," 1700.00","","1","1"
"2016-06-20","Vero Beach","FL","32967","Ashland","MA","01721"," 725.00","","1","1"
"2016-06-03","Madison","AL","35758","Hammond","LA","70401"," 400.00","","1","1"
"2022-02-22","Mesa","AZ","85212","Bradenton","FL","34212","1750.00","[{""id"":""11643998513"",""type"":""SUV"",""deposit"":""1591"",""total"":""1591"",""year"":""2022"",""make"":""chevrolet"",""model"":""suburban"",""plate"":"""",""color"":""White"",""vin"":"""",""plate_state_code"":""AZ"",""lot_number"":""""}]","1","1"
"2023-03-27","Delray Beach","FL","33483","Conshohocken","PA","19428","1100.00","[{""plate"":"""",""plate_state_code"":""PA"",""vin"":"""",""lot_number"":"""",""color"":""Silver"",""year"":""2023"",""model"":""Nx350"",""make"":""Lexus"",""type"":""SUV"",""recommended_price"":""0"",""deposit"":""1275"",""total"":""1275"",""id"":""e50969bb_1451_d59d_c691_15485625e135""}]","1","1"
"2021-05-31","Castle Rock","CO","80108","Santa Barbara","CA","93109"," 1175.00","","1","1"
"2020-07-24","Las Vegas","NV","89146","Kutztown","PA","19530"," 1500.00","","1","1"
"2020-05-18","Palm","Beach","FL","Narberth","PA","19072"," 800.00","","1","1"
"2018-08-16","Fairfield","CT","06825","Valparaiso","IN","46385"," 950.00","","1","1"
"2018-01-08","Humble","TX","77396","Blue Ridge","GA","30513"," 1150.00","","1","1"
"2017-07-02","Van Nuys","CA","91405","Elizabeth","NJ","07201"," 1000.00","","1","1"
"2022-03-04","Savannah","GA","31408","Columbia","SC","29210","425.00","[{""plate"":""BB42361"",""plate_state_code"":""CT"",""vin"":"""",""lot_number"":"""",""color"":""White"",""year"":""2018"",""model"":""Grand Cherokee"",""make"":""Jeep"",""type"":""SUV"",""recommended_price"":""0"",""deposit"":""575"",""total"":""575"",""id"":""08da52fa_3f59_9cc4_6c4b_7c16e948cab0""}]","1","1"
"2020-07-20","Phoenix","AZ","85085","Snellville","GA","30078"," 1100.00","","1","1"
"2021-05-26","Prosper","TX","75078","Corpus Christi","TX","78414"," 500.00","","1","1"
"2020-04-06","Las Vegas","NV","89146","Buckeye","AZ","85326"," 275.00","","1","1"
"2022-06-28","San Diego","CA","92109","Yarmouth Port","MA","02675","3400.00","[{""plate"":"""",""plate_state_code"":""CA"",""vin"":"""",""lot_number"":"""",""color"":""Blue"",""year"":""2009"",""model"":""Cr V"",""make"":""Honda"",""type"":""SUV"",""recommended_price"":""0"",""deposit"":""1650"",""total"":""1650"",""id"":""4c66ac6f_b0af_0cb6_8871_ab391835ea45""},{""plate"":"""",""plate_state_code"":""MA"",""vin"":"""",""lot_number"":"""",""color"":""Black"",""year"":""2017"",""model"":""4runner"",""make"":""Toyota"",""type"":""SUV"",""recommended_price"":""0"",""deposit"":""1750"",""total"":""1750"",""id"":""e6218f2b_e2bb_6a13_c5b7_bae9eca0976a""}]","1","1"
"2018-08-15","Sorrento","FL","32776","West","Palm","FL"," 600.00","","1","1"
"2022-02-02","Bloomington","IL","61704","Casselberry","FL","32707","1500.00","[{""plate"":"""",""plate_state_code"":"""",""vin"":""117563"",""lot_number"":"""",""color"":""White"",""year"":""1997"",""model"":""Mustang  Cobra"",""make"":""Ford"",""type"":""Car"",""recommended_price"":""0"",""deposit"":""1575"",""total"":""1575"",""id"":""33f4a1b8_3548_eb6d_81c6_ab87709ed0cc""}]","2","1"
"2017-12-19","Shell Lake","WI","54871","Tillamook","OR","97141"," 1750.00","","1","1"
"2017-06-30","Woodland Hills","CA","91367","Alton","IL","62002"," 900.00","","1","1"
"2016-11-06","Houston","TX","77019","Staten Island","NY","10312"," 650.00","","1","1"
"2018-08-14","Edmonds","WA","98026","Los Angeles","CA","90031"," 825.00","","1","1"
"2017-12-19","Chicago","IL","60647","Dahlonega","GA","30533"," 750.00","","1","1"
"2017-06-28","Sumner","WA","98390","Pleasantville","NY","10570"," 1250.00","","1","1"
"2016-10-28","Colma","CA","94014","Fort Lee","NJ","07024"," 1150.00","","1","1"
"2016-07-14","Seattle","WA","98101","Solana Beach","CA","92075"," 500.00","","1","1"
"2016-06-30","Airway Heights","WA","99001","Detroit","MI","48219"," 800.00","","1","1"
"2016-06-20","Houston","TX","77073","Humble","TX","77338"," 125.00","","1","1"
"2016-06-09","Davidsonville","MD","21035","Midlothian","TX","76065"," 750.00","","1","1"
"2021-05-25","Columbus","OH","43231","Franklin Lakes","NJ","07417"," 1000.00","","1","1"
"2016-06-03","Mooresville","NC","28117","Miami","FL","33170"," 425.00","","1","1"
"2020-07-27","Los Angeles","CA","90027","Teaneck","NJ","07666"," 1300.00","","1","1"
"2020-04-11","Pasadena","CA","91105","Phoenixville","PA","19460"," 900.00","","1","1"
"2018-09-11","Chandler","AZ","85248","Frederick","MD","21701"," 1000.00","","1","1"
